OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
125,1590364850,ad3098,41.793365478515625,-87.741498080166934,73.495307065592698,46.134421630977009,10.403840000000001,SWA1520 ,False,False,False,6530,396.240000000000009,358.139999999999986,1590364845.040999889373779,1590364849.903000116348267
126,1590364850,a209c0,41.369903047206037,-86.970707286487936,154.892074648981975,336.926345571618754,-7.802880000000000,AAY2986 ,False,False,False,703,2575.559999999999945,2689.860000000000127,1590364849.096999883651733,1590364849.970999956130981
127,1590364850,a1c39a,41.809753417968750,-88.621715198863626,60.782815850687278,2.910837826167754,0.650240000000000,N2122M  ,False,False,False,5363,1082.039999999999964,1074.420000000000073,1590364843.868999958038330,1590364846.348000049591064
128,1590364850,a3c185,41.499206542968750,-87.467151988636374,51.354293387605289,312.157862116344347,0.975360000000000,N341FC  ,False,False,False,5320,1219.200000000000045,1226.819999999999936,1590364829.282999992370605,1590364849.638999938964844
129,1590364860,acc799,41.781875610351562,-87.753904516046703,,,,SWA1063 ,True,False,False,6560,,,1590364849.746000051498413,1590364849.746000051498413
130,1590364860,4bb145,43.599243164062500,-85.356772286551347,248.991427449846071,228.769530019542628,0.000000000000000,THY6185 ,False,False,False,703,9753.600000000000364,10157.460000000000946,1590364859.903000116348267,1590364859.914999961853027
131,1590364860,aa80a7,41.539947509765625,-87.163779518821002,79.164223345779618,242.102728969052350,0.650240000000000,N776PS  ,False,False,False,,815.340000000000032,800.100000000000023,1590364777.987999916076660,1590364807.447999954223633
132,1590364860,a1e05f,41.643071578720864,-87.376630916151896,88.288243192072912,337.020596556015676,0.000000000000000,N22TP   ,False,False,False,4074,1089.660000000000082,1097.279999999999973,1590364856.323999881744385,1590364856.323999881744385
133,1590364860,abf29f,41.797393798828125,-87.893121892755687,140.819589718658619,265.809992274476144,23.408640000000002,SWA195  ,False,False,False,6555,2491.740000000000236,2529.840000000000146,1590364858.148000001907349,1590364859.903000116348267
134,1590364860,a0a332,42.851165771484375,-87.905635390170744,140.156488960089206,222.768825391968761,10.728960000000001,FDX383  ,False,False,False,4326,2880.360000000000127,2956.559999999999945,1590364859.680999994277954,1590364859.933000087738037
135,1590364860,a198e5,39.462478637695312,-85.617171577785314,259.354278018435707,342.571398009731411,-0.325120000000000,EJM16   ,False,False,False,1420,9144.000000000000000,9532.620000000000800,1590364859.548000097274780,1590364859.914999961853027
136,1590364860,a1d44e,41.768762620828916,-87.772521972656250,65.866915438833544,43.417646077381399,-3.251200000000000,SWA2132 ,False,False,False,1157,266.699999999999989,220.979999999999990,1590364850.206000089645386,1590364859.604000091552734
137,1590364860,adb8cb,42.161663508011124,-87.934059320494157,40.575904251847014,129.340518159837529,0.000000000000000,N9831G  ,False,False,False,5722,426.720000000000027,388.620000000000005,1590364854.997999906539917,1590364858.257999897003174
138,1590364860,a6d5e0,42.287633863546077,-87.900717092114803,103.578416090975097,149.231458315642612,0.000000000000000,N54DB   ,False,False,False,2403,5760.720000000000255,5981.700000000000728,1590364859.703999996185303,1590364859.933000087738037
139,1590364860,ad3098,41.796981811523438,-87.736379450017751,76.714278423884252,68.769388859953736,7.477760000000001,SWA1520 ,False,False,False,6530,480.060000000000002,441.959999999999980,1590364853.013999938964844,1590364859.796000003814697
140,1590364860,a3c185,41.499206542968750,-87.467151988636374,51.354293387605289,312.157862116344347,0.975360000000000,N341FC  ,False,False,False,5320,1219.200000000000045,1226.819999999999936,1590364829.282999992370605,1590364851.638000011444092
141,1590364860,a05646,42.066138316009003,-87.860668093659115,122.990854633693601,358.561914292596327,8.453120000000000,UAL931  ,False,False,False,6532,1516.380000000000109,1524.000000000000000,1590364859.448999881744385,1590364859.903000116348267
142,1590364860,a390ff,44.266522940942792,-88.514199605802219,,,,AAY2110 ,True,True,False,4476,,,1590364853.967000007629395,1590364853.967000007629395
143,1590364860,a26fc9,41.656906127929688,-87.913596413352252,122.057734093144830,48.246133686992799,-7.802880000000000,SWA312  ,False,False,False,2255,1165.860000000000127,1188.720000000000027,1590364856.779999971389771,1590364857.447000026702881
144,1590364860,a2bec7,41.792038739737819,-88.177610885265267,187.975613116339929,267.333356549754853,17.881600000000002,SWA1081 ,False,False,False,1374,5082.539999999999964,5234.940000000000509,1590364859.344000101089478,1590364859.898000001907349
145,1590364860,a21127,41.933464438228285,-88.871665777162036,245.322911952129090,67.953166167855002,0.325120000000000,ENY4267 ,False,False,False,2253,8839.200000000000728,9189.720000000001164,1590364859.904000043869019,1590364859.904000043869019
146,1590364860,abadd6,41.822341918945312,-87.627077969637810,137.356548000000004,64.010766416166987,13.980160000000001,SWA1384 ,False,False,False,1327,1417.320000000000164,1424.940000000000055,1590364851.638999938964844,1590364859.898000001907349
147,1590364860,aaed7f,42.675064086914062,-88.315159190784811,78.877871791512121,176.260496637068940,0.000000000000000,N803F   ,False,False,False,2635,2468.880000000000109,2529.840000000000146,1590364859.450000047683716,1590364859.703999996185303
148,1590364860,a209c0,41.382843017578125,-86.978393554687500,154.144455118664865,333.434948822922024,-10.078720000000001,AAY2986 ,False,False,False,703,2491.740000000000236,2621.280000000000200,1590364859.141999959945679,1590364859.704999923706055
149,1590364860,a645b4,41.681716918945312,-87.919464111328125,151.177402723745558,197.016720858254104,11.704320000000001,GJS4520 ,False,False,False,1372,3787.140000000000327,3924.300000000000182,1590364859.039000034332275,1590364859.898000001907349
150,1590364860,a1c39a,41.809753417968750,-88.621715198863626,60.782815850687278,2.910837826167754,0.650240000000000,N2122M  ,False,False,False,5363,1082.039999999999964,1074.420000000000073,1590364843.868999958038330,1590364851.638999938964844
151,1590364860,abf3da,41.788616180419922,-87.745789614590706,63.685175209849270,43.363422958383282,-0.650240000000000,SWA282  ,True,False,False,1520,198.120000000000005,,1590364855.423000097274780,1590364859.493000030517578
152,1590364860,abe4db,41.787336963718218,-87.746908498364803,,,,,True,False,False,,,,1590364850.176000118255615,1590364850.176000118255615
153,1590364860,a23d25,39.861099243164062,-87.226011856742502,228.693359260509197,2.836660101125452,-0.325120000000000,SWA399  ,False,False,False,3163,12192.000000000000000,12641.579999999999927,1590364859.828000068664551,1590364859.957000017166138
154,1590364860,abdd09,40.774499925516416,-82.586725408380687,210.067712975520777,287.236838398908617,0.000000000000000,SWA163  ,False,True,True,2750,12184.380000000001019,12633.960000000000946,1590364859.766000032424927,1590364859.989000082015991
155,1590364860,abef2f,41.532257080078125,-88.240377252752126,139.880530560589051,63.340712428434458,0.000000000000000,SWA6893 ,False,False,False,1210,1546.860000000000127,1577.340000000000146,1590364859.604000091552734,1590364859.898000001907349
156,1590364870,abef2f,41.537841796875000,-88.225520740855814,139.880530560589051,63.340712428434458,-0.325120000000000,SWA6893 ,False,False,False,1210,1539.240000000000009,1569.720000000000027,1590364869.621000051498413,1590364869.835999965667725
157,1590364870,abe4db,41.786720146567134,-87.747946450876611,,,,,True,False,False,,,,1590364868.760999917984009,1590364868.760999917984009
158,1590364870,abdd09,40.780086194054554,-82.610508311878561,209.915846831876905,287.102728969052350,-0.325120000000000,SWA163  ,False,False,False,2750,12184.380000000001019,12633.960000000000946,1590364869.803999900817871,1590364869.907000064849854
159,1590364870,a23d25,39.882110595703125,-87.224638565726877,228.693359260509197,2.836660101125452,0.325120000000000,SWA399  ,False,False,False,3163,12192.000000000000000,640.080000000000041,1590364869.756000041961670,1590364869.993999958038330
160,1590364870,ad61de,41.788617150258204,-87.743954325831226,,,,SWA1541 ,True,False,False,6216,198.120000000000005,,1590364866.891999959945679,1590364868.211999893188477
161,1590364870,a1d44e,41.775558471679688,-87.763970114968060,65.866915438833544,43.417646077381399,-3.576320000000000,SWA2132 ,False,False,False,1157,236.219999999999999,190.500000000000000,1590364866.015000104904175,1590364869.621000051498413
162,1590364870,a3c185,41.499206542968750,-87.467151988636374,51.354293387605289,312.157862116344347,0.975360000000000,N341FC  ,False,False,False,5320,1219.200000000000045,1226.819999999999936,1590364829.282999992370605,1590364851.638000011444092
163,1590364870,adb8cb,42.159382448358052,-87.930290754451278,41.235823530018173,130.446232020841364,0.325120000000000,N9831G  ,False,False,False,5722,426.720000000000027,388.620000000000005,1590364864.755000114440918,1590364868.211999893188477
164,1590364870,aa80a7,41.539947509765625,-87.163779518821002,79.164223345779618,242.102728969052350,0.650240000000000,N776PS  ,False,False,False,,815.340000000000032,800.100000000000023,1590364777.987999916076660,1590364807.447999954223633
165,1590364870,abf3da,41.788442579366389,-87.745998293854484,63.685175209849270,43.363422958383282,-0.650240000000000,SWA282  ,True,False,False,1520,,,1590364865.802000045776367,1590364865.802000045776367
166,1590364870,a05646,42.077636718750000,-87.860284849654761,131.380779130278626,3.142495777072766,5.201920000000000,UAL931  ,False,False,False,6532,1569.720000000000027,1592.579999999999927,1590364869.589999914169312,1590364869.782000064849854
167,1590364870,a390ff,44.264591217041016,-88.515505109514493,,,,AAY2110 ,True,True,False,4476,,,1590364860.336999893188477,1590364860.336999893188477
168,1590364870,a21127,41.941909790039062,-88.843751387162627,245.322911952129090,67.953166167855002,0.325120000000000,ENY4267 ,False,False,False,2253,8839.200000000000728,9189.720000000001164,1590364869.990999937057495,1590364869.990999937057495
169,1590364870,a2bec7,41.791259765625000,-88.200863924893497,190.545085317199153,267.369341303730153,15.930880000000000,SWA1081 ,False,False,False,1374,5273.039999999999964,5448.300000000000182,1590364869.589999914169312,1590364869.990999937057495
170,1590364870,ad3098,41.799440545550844,-87.721614394076994,77.394334128766090,100.338910542941065,9.753600000000000,SWA1520 ,False,False,False,6530,571.500000000000000,548.639999999999986,1590364869.858000040054321,1590364869.858000040054321
171,1590364870,aaed7f,42.667877197265625,-88.314472545276999,78.913093739696208,175.887771155281541,0.000000000000000,N803F   ,False,False,False,2635,2468.880000000000109,2529.840000000000146,1590364869.845999956130981,1590364869.947999954223633
172,1590364870,a0a332,42.841698598053490,-87.917371477399570,140.566586681521727,222.330110237992386,7.802880000000000,FDX383  ,False,False,False,4326,2979.420000000000073,3063.240000000000236,1590364869.846999883651733,1590364870.000000000000000
173,1590364870,abadd6,41.829373634467686,-87.608174168786320,142.852493598882234,51.726884049001320,13.655040000000001,SWA1384 ,False,False,False,1327,1554.480000000000018,1569.720000000000027,1590364864.489000082015991,1590364869.858000040054321
174,1590364870,a645b4,41.667755126953125,-87.925144542347311,153.295680146251954,196.975499467929751,13.980160000000001,GJS4520 ,False,False,False,1372,3901.440000000000055,4053.840000000000146,1590364869.729000091552734,1590364870.000000000000000
175,1590364870,4bb145,43.584486104674255,-85.380052839006680,247.200914374325095,228.881376032209459,0.000000000000000,THY6185 ,False,False,False,703,9753.600000000000364,10157.460000000000946,1590364869.858999967575073,1590364869.990999937057495
176,1590364870,abf29f,41.797073364257812,-87.912722500887810,144.059017650158154,270.818455461688586,17.881600000000002,SWA195  ,False,False,False,6555,2697.480000000000018,2773.679999999999836,1590364869.589999914169312,1590364869.888000011444092
177,1590364870,acc799,41.781875610351562,-87.753904516046703,,,,SWA1063 ,True,False,False,6560,205.740000000000009,,1590364849.746000051498413,1590364866.779000043869019
178,1590364870,a1c39a,41.809753417968750,-88.621715198863626,60.782815850687278,2.910837826167754,0.650240000000000,N2122M  ,False,False,False,5363,1082.039999999999964,1074.420000000000073,1590364843.868999958038330,1590364851.638999938964844
179,1590364870,a209c0,41.394378662109375,-86.989309137517751,152.922318893336296,317.454031674527073,-7.152640000000001,AAY2986 ,False,False,False,703,2407.920000000000073,2514.599999999999909,1590364869.572999954223633,1590364869.696000099182129
180,1590364870,a26fc9,41.661071777343750,-87.907728715376436,122.594282721521338,44.489962023033321,-6.827520000000001,SWA312  ,False,False,False,2255,1097.279999999999973,1127.759999999999991,1590364862.302999973297119,1590364867.763000011444092
181,1590364870,a6d5e0,42.279464721679688,-87.894183072176872,103.578416090975097,149.231458315642612,-0.325120000000000,N54DB   ,False,False,False,2403,5760.720000000000255,5981.700000000000728,1590364869.858000040054321,1590364869.947999954223633
182,1590364870,a1e05f,41.643071578720864,-87.376630916151896,88.288243192072912,337.020596556015676,0.000000000000000,N22TP   ,False,False,False,4074,1089.660000000000082,1097.279999999999973,1590364856.323999881744385,1590364856.323999881744385
183,1590364870,a198e5,39.484771728515625,-85.626247240149439,259.999407220382352,342.497190623893687,-0.325120000000000,EJM16   ,False,False,False,6503,9144.000000000000000,9532.620000000000800,1590364869.630000114440918,1590364869.990999937057495
184,1590364880,a209c0,41.403234449483577,-87.002393145893848,150.654817803256776,307.926462325038642,-4.551680000000000,AAY2986 ,False,False,False,703,2339.340000000000146,2438.400000000000091,1590364879.184999942779541,1590364879.308000087738037
185,1590364880,ad3098,41.798462948556669,-87.717590332031250,82.069540095648151,122.195733934713260,5.201920000000000,SWA1520 ,False,False,False,6530,655.320000000000050,640.080000000000041,1590364874.316999912261963,1590364879.914000034332275
186,1590364880,a1c39a,41.829391479492188,-88.619405573064626,59.026704656243858,6.505626645683680,0.325120000000000,N2122M  ,False,False,False,5363,1082.039999999999964,1074.420000000000073,1590364879.914000034332275,1590364879.914000034332275
187,1590364880,a3c185,41.499206542968750,-87.467151988636374,51.354293387605289,312.157862116344347,0.975360000000000,N341FC  ,False,False,False,5320,1219.200000000000045,1226.819999999999936,1590364829.282999992370605,1590364851.638000011444092
188,1590364880,a1d44e,41.777709960937500,-87.761285955255687,65.866915438833544,43.417646077381399,-3.576320000000000,SWA2132 ,False,False,False,1157,213.360000000000014,190.500000000000000,1590364871.154999971389771,1590364879.665999889373779
189,1590364880,a6d5e0,42.271408081054688,-87.887691151012064,103.316186974463434,149.476595186537025,0.325120000000000,N54DB   ,False,False,False,2403,5760.720000000000255,5981.700000000000728,1590364879.914000034332275,1590364879.999000072479248
190,1590364880,a198e5,39.507064819335938,-85.635322902513565,259.508826965658841,342.463030615679827,-0.325120000000000,EJM16   ,False,False,False,6503,9144.000000000000000,9532.620000000000800,1590364879.605000019073486,1590364879.960000038146973
191,1590364880,a26fc9,41.674168473583158,-87.891263740007219,120.530397705983077,42.405289761205054,-5.527040000000000,SWA312  ,False,False,False,2255,1021.080000000000041,1036.319999999999936,1590364878.618999958038330,1590364879.049000024795532
